Account_ID,Customer_Name,Age,Gender,Account_Type,Balance,Transaction_Amount,Transaction_Type,Transaction_Date,Branch,IFSC_Code,Loan_Status,Credit_Score,KYC_Status,Account_Status
A11253,,20,,,26305,33147,,2025-06-15,Pune,HDFC001,Rejected,656,Verified,Dormant
A11636,Amit,74,Male,Loan,197631,-15366,Debit,2024-08-11,Delhi,SBI002,Approved,475,Verified,
A10362,John,49,,,-3493,31099,,2021-04-26,Chennai,SBI002,,798,Rejected,Active
A12205,Amit,34,Female,Savings,6648,40182,,2021-09-14,Pune,,Rejected,542,Pending,Dormant
A11179,Priya,24,Male,Credit,57448,35916,Debit,2024-10-22,Chennai,,,612,Pending,Dormant
A12705,Neha,28,Male,,171032,19897,Credit,2022-09-16,Bangalore,HDFC001,Rejected,438,Pending,
A10442,Priya,40,Other,,157784,-15403,Debit,2024-02-09,Bangalore,HDFC001,,742,Rejected,
A10395,Sara,72,Other,,179718,11686,,2022-03-14,Mumbai,AXIS004,Approved,694,,
A13377,Neha,32,Male,Credit,30911,18920,Debit,2024-09-10,Mumbai,,Approved,311,,
A11352,Priya,53,Female,Current,57744,14211,,2025-09-24,,SBI002,,308,Rejected,
A10344,Sara,70,Other,Savings,158472,8051,Debit,2025-12-28,Bangalore,AXIS004,Rejected,445,Rejected,Dormant
A11539,,21,Female,,24450,-7807,Debit,2021-07-22,Pune,ICICI003,Approved,309,Rejected,
A11648,Priya,60,Male,Loan,88750,-9105,Debit,2023-04-13,Delhi,AXIS004,,777,Pending,
A12059,Sara,66,,Savings,109418,16524,Debit,2022-03-23,Pune,ICICI003,,770,,
A10131,,69,Other,,82435,17136,,2021-10-03,Bangalore,ICICI003,Pending,661,Pending,Active
A13044,Priya,56,,Current,159844,23235,,2022-03-10,Delhi,HDFC001,,426,,Closed
A11980,John,60,Male,Loan,122422,40900,Credit,2025-07-23,Delhi,HDFC001,Pending,886,Rejected,Closed
A11959,,40,Female,,56869,-4400,Credit,2022-12-05,,HDFC001,Rejected,499,Pending,Dormant
A11534,John,63,Other,Credit,89548,17276,,2022-01-09,Bangalore,AXIS004,Rejected,406,,Dormant
A12005,Amit,63,Other,Loan,62552,15768,Credit,2022-04-26,,ICICI003,,399,Pending,
A10157,,72,Female,Credit,38250,9607,Debit,2024-11-28,Delhi,ICICI003,Pending,370,Verified,Dormant
A12997,John,55,Male,Savings,184718,-19092,,2023-03-18,Bangalore,HDFC001,Pending,708,Rejected,
A10067,Neha,,Female,Loan,105833,-10428,,2024-08-26,,AXIS004,Pending,628,Rejected,Active
A11592,Neha,34,Male,Loan,47061,27308,,2022-09-08,Delhi,AXIS004,Approved,735,Pending,
A12251,Priya,51,Male,Credit,121807,-16060,Debit,2024-12-25,Bangalore,AXIS004,Pending,558,,Dormant
A13447,Priya,38,Female,Savings,82103,48579,Credit,2022-09-27,Bangalore,HDFC001,Approved,467,,Dormant
A11103,Sara,57,Male,Savings,80621,48461,Debit,2023-01-27,Mumbai,AXIS004,Approved,730,Pending,Active
A12349,Amit,52,Other,Credit,11818,-6911,Credit,2025-11-14,Mumbai,AXIS004,Pending,365,Rejected,
A10602,Priya,60,Other,,177455,1340,,2021-04-23,Chennai,,,632,Verified,Dormant
A12127,Amit,72,Other,Current,144829,22356,Debit,2022-08-26,Mumbai,SBI002,,685,Rejected,
A13297,Amit,50,Other,Credit,74898,48125,,2025-01-09,Bangalore,ICICI003,Rejected,898,Rejected,Closed
A11035,Sara,51,,Credit,27550,36889,Credit,2021-03-14,Chennai,ICICI003,Pending,686,,Active
A12181,,67,Other,,55323,34650,Credit,2023-07-14,,ICICI003,Approved,872,Pending,Active
A10926,John,66,Other,,60325,44728,Credit,2025-04-08,,AXIS004,Pending,741,,Closed
A13258,Ravi,67,Other,Loan,19485,-5759,Debit,2021-08-15,Chennai,HDFC001,Approved,504,Verified,
A11604,Neha,49,Other,Loan,120985,-12520,,2021-11-07,,SBI002,Approved,577,Rejected,
A10315,Sara,39,,Savings,16403,7221,Credit,2024-09-21,Pune,HDFC001,Approved,518,,Closed
A10544,,18,Male,,126371,40562,Credit,2024-01-01,Mumbai,AXIS004,,306,,Closed
A13243,Neha,40,Other,Savings,119222,-10729,Credit,2025-05-21,Chennai,SBI002,Pending,464,,
A10637,John,35,Other,Credit,106147,15656,,2025-12-26,Mumbai,,Rejected,616,Rejected,Closed
A13388,John,18,Male,Savings,108444,47379,,2021-11-19,Pune,ICICI003,,657,Pending,
A10557,Sara,55,Male,Credit,81120,14705,Debit,2022-01-28,Pune,AXIS004,Pending,364,Pending,Closed
A12333,Sara,63,Male,Credit,172709,8354,Credit,2021-10-31,Bangalore,ICICI003,Pending,348,,
A10250,Ravi,72,Male,,136984,25627,,2022-10-30,Pune,,Approved,592,Rejected,Closed
A11179,Amit,65,,Savings,9594,25075,Debit,2024-11-28,Pune,,Approved,805,Pending,Closed
A10795,Ravi,26,,,54596,23941,Debit,2021-08-17,Mumbai,SBI002,Rejected,412,Pending,
A11053,Sara,72,Male,Credit,138127,-16295,Credit,2025-01-30,Bangalore,SBI002,Rejected,666,Verified,
A10126,Ravi,66,Male,Loan,-2355,734,,2024-12-14,Bangalore,ICICI003,Pending,335,Verified,Closed
A12120,Priya,59,Female,Current,8808,304,,2025-02-28,,ICICI003,Approved,424,Pending,
A11099,Priya,51,,Current,13311,34033,Debit,2022-05-12,Bangalore,HDFC001,,331,,Closed
A12145,Priya,73,Female,,45655,35374,,2023-07-28,Bangalore,,Rejected,551,Rejected,Active
A13278,Neha,39,Male,Credit,117179,43485,Debit,2024-06-26,Chennai,SBI002,Pending,886,Pending,Dormant
A13339,John,55,,,135218,22906,,2024-02-26,Delhi,HDFC001,Rejected,702,Pending,Closed
A11782,John,50,,,171424,44476,Debit,2021-01-08,Bangalore,SBI002,Approved,565,,Active
A12080,,34,,Loan,197194,33655,Debit,2025-07-07,Delhi,SBI002,Rejected,476,,Closed
A11714,Ravi,35,Male,,16044,32580,Debit,2022-09-14,Delhi,ICICI003,,317,Pending,Dormant
A13112,Priya,44,Other,Savings,162628,-7780,Credit,2023-05-31,Mumbai,AXIS004,,889,Rejected,Dormant
A11222,Amit,23,Other,Loan,37177,43309,Credit,2025-10-31,Delhi,HDFC001,Rejected,455,Pending,Dormant
A12334,,61,,Current,46341,-9657,Credit,2025-11-25,Mumbai,HDFC001,Rejected,543,Pending,Closed
A11686,Sara,40,,,97430,-11861,Credit,2024-01-25,Pune,AXIS004,Rejected,739,Rejected,Closed
A11147,John,22,,,194375,494,,2022-06-01,,AXIS004,Rejected,403,Verified,
A11315,Ravi,74,,Current,54448,-3599,Debit,2022-03-30,Chennai,HDFC001,Rejected,533,,
A10468,,27,Male,Loan,44201,-15573,Credit,2024-11-16,Pune,SBI002,,395,Pending,Active
A13012,Sara,39,Other,Loan,43988,14438,Credit,2021-10-07,Bangalore,HDFC001,Approved,515,Rejected,Dormant
A11599,,61,,Credit,80221,-3163,,2023-08-07,,HDFC001,,378,Rejected,Closed
A10772,,39,Other,Savings,150232,30972,,2021-08-09,Delhi,,,398,Rejected,Active
A10689,John,74,Male,Loan,7059,-4850,,2021-11-10,Pune,HDFC001,,448,,Dormant
A10884,Priya,43,Other,,119580,43801,Credit,2025-05-22,Bangalore,SBI002,Pending,586,Verified,
A11181,,33,Female,Savings,6346,45703,,2025-12-02,Delhi,SBI002,Rejected,896,Pending,Active
A11727,Ravi,51,,Loan,78769,37454,Credit,2024-09-10,Mumbai,,Pending,754,Rejected,
A12877,Sara,68,Female,Credit,32580,-6780,Debit,2025-02-07,Pune,HDFC001,,305,Rejected,Active
A10603,Amit,42,Other,Savings,107853,-5271,Credit,2025-03-30,Mumbai,SBI002,Pending,706,Verified,Closed
A13283,Ravi,23,Female,Current,114269,15799,,2025-04-12,,SBI002,Pending,640,,Closed
A10360,Ravi,24,Male,,10781,12615,Debit,2024-06-14,Mumbai,,Rejected,340,Rejected,Active
A12138,Ravi,73,Male,Savings,164515,-9395,,2022-10-04,Delhi,SBI002,Approved,542,Pending,Closed
A10585,John,31,Male,Savings,191864,48493,Debit,2025-04-08,Bangalore,HDFC001,Pending,475,Rejected,Active
A11970,Amit,45,Male,Savings,76001,-16640,Credit,2023-12-15,Mumbai,AXIS004,Pending,831,,Dormant
A12271,Priya,30,Female,Savings,193597,8739,Debit,2023-02-02,Bangalore,HDFC001,Approved,601,,Closed
A11809,Amit,20,,Current,76242,40253,Credit,2021-02-16,Chennai,SBI002,Approved,739,Pending,Closed
A11735,,38,Male,Savings,62981,-3720,Credit,2022-08-08,Bangalore,HDFC001,Rejected,451,Pending,
A13059,Priya,72,Other,Current,143494,-3544,Credit,2021-01-06,Pune,SBI002,Rejected,517,Verified,
A12851,Ravi,18,Male,Savings,27402,-13212,Debit,2021-07-16,Chennai,HDFC001,Approved,709,,Closed
A10201,Priya,37,Female,Savings,79475,-19737,Debit,2025-11-25,Chennai,AXIS004,Approved,890,Verified,Dormant
A11756,,53,Other,Current,78880,36798,Debit,2022-10-15,Pune,AXIS004,Rejected,420,Pending,Closed
A12096,Ravi,40,Other,Savings,78333,39411,Debit,2022-02-07,Mumbai,,Pending,379,Rejected,Active
A10375,Amit,37,Other,Loan,125814,17323,Credit,2025-02-27,Delhi,SBI002,Pending,611,Rejected,Dormant
A13015,Sara,,Female,Current,79598,32484,Credit,2023-01-08,Bangalore,,Rejected,601,Verified,
A12677,Ravi,19,,,186240,-4957,Debit,2021-05-11,Delhi,AXIS004,,809,Pending,
A12627,Amit,48,Other,Loan,27504,1429,,2024-10-05,Mumbai,HDFC001,Approved,554,Pending,
A12366,John,73,,Savings,138587,-2910,Credit,2025-01-11,Chennai,HDFC001,,705,,
A13016,Amit,63,Male,Savings,117638,13489,Credit,2024-08-20,Pune,ICICI003,,650,Rejected,
A12341,Sara,53,Male,,64995,-16192,Debit,2024-10-01,Delhi,HDFC001,,706,Rejected,Dormant
A13077,Ravi,30,,Loan,26411,49726,Debit,2025-08-26,Pune,ICICI003,Rejected,767,,Dormant
A10055,Priya,69,Female,Current,76865,33700,,2022-03-19,Pune,,Approved,330,Verified,Closed
A11454,Amit,69,,Loan,96741,35805,,2024-03-19,Pune,AXIS004,Approved,470,Pending,Active
A12086,Neha,43,Female,,163041,43326,Debit,2023-06-12,Chennai,AXIS004,Pending,870,,Active
A10561,Ravi,67,Male,Current,12040,49540,Debit,2025-04-03,Bangalore,ICICI003,Pending,717,Rejected,
A12312,Ravi,35,Male,Current,60130,24238,Debit,2023-07-12,Bangalore,ICICI003,Approved,705,Pending,Closed
A11217,Neha,34,Other,Credit,-118,40467,Debit,2023-01-31,,SBI002,Pending,432,,
A11346,Ravi,33,Male,Savings,100774,-14743,Credit,2021-08-17,Mumbai,SBI002,Approved,416,Verified,Closed
A11086,John,72,Male,Current,39381,14997,Debit,2021-04-18,Mumbai,AXIS004,Rejected,451,,Active
A12064,John,43,,Current,68714,315,Debit,2021-06-07,Chennai,ICICI003,Approved,876,Verified,
A11213,Sara,33,,Credit,131641,-13069,Debit,2022-01-16,Chennai,,,636,,Dormant
A10194,Priya,,Male,Credit,158815,34565,Credit,2022-04-05,Delhi,AXIS004,Rejected,501,Pending,
A13339,,58,Other,Current,140877,43505,,2021-08-13,Mumbai,SBI002,,785,Pending,Active
A12463,Sara,45,Other,,175017,23146,Credit,2021-03-29,,,Pending,319,,Active
A13466,Amit,28,Female,Credit,95643,-5943,Credit,2024-01-13,Delhi,SBI002,Pending,620,Rejected,Active
A10020,Amit,26,Other,Loan,69436,17179,Credit,2023-02-08,Pune,SBI002,Pending,431,Rejected,
A11124,John,67,Male,,629,41838,Credit,2025-12-19,Bangalore,SBI002,,725,,Dormant
A11806,Ravi,42,Female,Loan,156601,21020,,2022-10-31,Pune,ICICI003,,348,Rejected,Dormant
A10052,Priya,38,Male,Loan,139118,47376,Credit,2021-10-17,Bangalore,SBI002,,580,Pending,Dormant
A10455,Priya,62,Male,,142989,-19973,Debit,2024-04-21,,SBI002,Pending,685,Pending,Closed
A11925,Neha,33,,Current,156123,13924,Credit,2023-10-01,,HDFC001,Approved,635,Pending,Active
A13342,Priya,48,Male,Savings,-4486,20389,Credit,2023-02-05,Delhi,ICICI003,Pending,610,Rejected,Dormant
A11650,John,69,Male,Loan,20231,-2199,Debit,2024-03-16,Mumbai,,Pending,814,,
A10750,Sara,43,Female,,178995,-8652,Credit,2021-09-14,Bangalore,HDFC001,Pending,612,Pending,Dormant
A13023,Sara,54,Female,Loan,37997,43784,Credit,2021-02-08,,AXIS004,Approved,789,Rejected,Dormant
A10819,Sara,74,Other,Savings,71474,46903,,2023-05-01,Bangalore,SBI002,Approved,733,Rejected,Active
A13104,Priya,27,Other,Credit,68978,38804,Credit,2023-09-14,Chennai,HDFC001,Approved,720,Rejected,Dormant
A10407,Priya,64,,Credit,122527,-1402,Credit,2022-11-23,Pune,SBI002,Approved,649,Verified,
A11785,Neha,49,Male,Credit,169996,11536,Credit,2022-12-09,Delhi,ICICI003,Pending,559,Rejected,Closed
A10859,Sara,53,Female,Loan,159128,43703,,2025-11-29,Chennai,ICICI003,,871,Verified,Dormant
A10774,Sara,27,,Loan,85328,-16987,,2021-06-17,Delhi,,Approved,711,Rejected,Dormant
A11737,Amit,27,Female,,75802,-7331,Credit,2024-04-11,Pune,HDFC001,,439,Verified,Closed
A12168,Ravi,34,,Current,34739,2092,Debit,2022-02-20,Chennai,,Rejected,565,Rejected,Closed
A11089,Priya,57,Male,Savings,164398,-3404,Debit,2023-10-29,Pune,ICICI003,Rejected,504,Rejected,
A11099,Ravi,31,Male,Credit,10092,-18210,Debit,2021-06-08,Mumbai,ICICI003,Pending,585,,
A10855,Neha,51,,Current,78688,35052,,2024-10-30,,ICICI003,Pending,733,Pending,
A12556,Sara,66,,Savings,53505,-19453,Credit,2022-06-25,Bangalore,AXIS004,Rejected,541,Pending,Active
A11734,Amit,58,Other,Credit,58531,27573,Credit,2021-07-02,Chennai,AXIS004,Rejected,324,Rejected,Closed
A12856,,51,Male,Credit,120453,47508,Credit,2024-08-21,Pune,SBI002,Rejected,457,Verified,
A11060,Ravi,65,Female,Current,58689,39473,Credit,2025-12-06,Bangalore,HDFC001,Approved,710,,
A10908,Neha,71,Other,Savings,10188,30359,Credit,2021-08-07,Bangalore,AXIS004,Approved,890,Rejected,Active
A10931,Amit,61,Other,,78789,37596,,2021-05-14,Mumbai,AXIS004,Rejected,477,Pending,Closed
A10062,Sara,63,,Credit,37742,26259,Debit,2025-12-03,Mumbai,,Rejected,665,Rejected,Closed
A11477,Neha,37,Female,Current,116997,-4957,Credit,2024-06-23,,AXIS004,Pending,631,Verified,Closed
A11854,Priya,30,Other,Current,199276,1053,,2023-11-26,Bangalore,ICICI003,,846,,Active
A10442,,27,,,186180,16516,Credit,2024-12-05,Mumbai,AXIS004,Pending,382,Pending,Active
A10588,,59,,,111181,3693,Credit,2024-02-14,Delhi,SBI002,,597,Rejected,Active
A12432,Amit,34,Other,Current,167666,31927,Debit,2021-02-22,Delhi,AXIS004,Pending,643,Rejected,
A11025,Ravi,53,Female,Current,86429,15143,Credit,2023-05-20,Delhi,SBI002,,528,Rejected,
A11748,John,23,Other,Loan,170182,3975,Credit,2021-03-22,,HDFC001,Approved,324,,
A10717,Ravi,55,,Savings,154177,11797,Credit,2022-03-18,Bangalore,ICICI003,Pending,524,Rejected,Active
A11626,John,51,Other,,140255,33854,Credit,2023-09-23,Delhi,,Rejected,574,Rejected,Closed
A11136,,53,Female,,116317,6404,Debit,2023-01-15,Bangalore,AXIS004,,467,Verified,Closed
A13179,,23,Male,,167388,11662,Credit,2022-06-09,Chennai,,Rejected,735,,Dormant
A11173,,44,,Current,85389,-5720,Credit,2023-07-14,Mumbai,,,629,Pending,Dormant
A11614,Neha,47,Female,Credit,85118,49450,,2023-02-13,Pune,,Pending,877,Verified,
A11293,Amit,67,Other,Savings,69339,47075,Credit,2023-02-10,Pune,,Approved,326,Verified,Dormant
A11000,Amit,50,Other,Current,194490,-3016,Credit,2021-02-20,,ICICI003,Rejected,521,Verified,Closed
A13139,,64,Female,Savings,183149,12074,,2021-07-04,Chennai,SBI002,Rejected,849,Verified,Dormant
A11897,,30,,Current,181662,11004,,2024-07-02,Mumbai,HDFC001,Approved,830,Verified,Active
A12449,Amit,53,Female,,38539,20818,,2023-02-22,,HDFC001,Pending,647,Pending,Active
A12309,Sara,61,Female,Credit,148348,-16771,Debit,2024-01-11,Delhi,HDFC001,Rejected,347,Rejected,
A10026,Ravi,63,Female,Loan,46920,-17930,,2021-04-01,,ICICI003,Pending,669,Verified,Closed
A12751,John,22,Female,Current,166217,35175,Credit,2025-07-11,,AXIS004,Pending,867,Pending,Dormant
A11435,Sara,60,Other,Current,64286,46696,Debit,2021-09-18,Pune,,Rejected,311,Verified,
A11773,,23,Female,,161477,-15026,Credit,2021-06-24,Bangalore,AXIS004,,710,,Dormant
A10525,Neha,59,Male,Loan,74230,34896,,2022-06-05,Pune,SBI002,,488,Verified,Closed
A12861,Neha,43,,,95075,38025,Debit,2024-05-09,Chennai,ICICI003,Approved,529,Verified,Active
A10568,Priya,43,Female,Current,148518,6345,Credit,2022-06-16,Delhi,HDFC001,Pending,749,Verified,Closed
A10058,Priya,72,Male,,37661,-15840,Credit,2021-01-16,Mumbai,,Pending,467,Verified,Closed
A13089,Sara,71,Other,Savings,92561,23411,Debit,2024-03-17,Bangalore,HDFC001,Rejected,696,Rejected,
A11238,,21,Female,Savings,17029,19153,,2024-10-26,Mumbai,ICICI003,Rejected,648,Verified,
A12911,Priya,62,Female,Savings,20557,17224,Credit,2025-07-13,Bangalore,AXIS004,,641,Rejected,Dormant
A13033,John,45,Male,Loan,134557,-6727,Debit,2022-06-15,Pune,HDFC001,Approved,450,Verified,Closed
A12268,Neha,43,Female,Savings,112034,-7067,,2022-05-01,Mumbai,HDFC001,,844,Verified,Active
A13277,Priya,62,Male,Credit,197472,-9981,Debit,2025-01-26,Mumbai,,Pending,398,Rejected,Closed
A10391,Priya,67,Male,Loan,146130,696,Debit,2022-10-27,Mumbai,AXIS004,Approved,588,Pending,
A12330,Priya,59,,,140337,46058,Credit,2022-03-23,Chennai,ICICI003,Pending,536,,Dormant
A12321,Ravi,36,Female,,111694,-3812,Debit,2024-06-30,Mumbai,AXIS004,,457,Verified,Active
A12756,Neha,28,Female,Credit,-4666,-14773,Debit,2022-03-30,Mumbai,AXIS004,,594,Rejected,Dormant
A11579,John,44,,Savings,26985,-19799,Credit,2025-05-06,,HDFC001,,682,,Active
A12479,Priya,38,Male,,138182,-2827,,2021-01-10,Chennai,AXIS004,Rejected,868,,Closed
A12173,Ravi,50,Female,,138402,45808,Debit,2023-11-18,Bangalore,,Pending,380,Rejected,Dormant
A11372,Sara,30,Male,,120651,38413,,2021-04-01,Pune,HDFC001,Approved,880,Pending,Closed
A12054,,35,Other,Loan,81937,47187,,2025-10-10,Delhi,,Approved,474,Pending,Active
A10903,John,47,,,10198,44720,Credit,2022-12-19,Bangalore,,Pending,714,Rejected,Closed
A12741,Ravi,27,,Credit,146588,12106,Debit,2025-12-08,Mumbai,AXIS004,Rejected,521,Rejected,Active
A11528,Priya,23,Male,Loan,161838,21862,Credit,2025-03-28,Pune,HDFC001,Pending,339,,
A12074,Ravi,20,Other,Loan,196274,25464,Debit,2021-04-10,Mumbai,HDFC001,Rejected,867,Pending,Active
A10715,Ravi,19,Male,,98958,-8959,Debit,2023-11-05,Mumbai,HDFC001,Rejected,498,Pending,Dormant
A11117,John,74,Other,Current,70329,22979,Debit,2021-08-31,Bangalore,HDFC001,Rejected,465,Verified,Dormant
A10433,Priya,53,Male,Credit,197603,36664,Credit,2025-01-12,,AXIS004,Rejected,517,Pending,
A10477,Amit,37,Other,Credit,189970,-250,,2025-01-21,Delhi,,,864,,
A12935,,57,Male,Credit,159816,38443,Credit,2024-12-29,Mumbai,SBI002,Rejected,426,Verified,
A12488,Neha,38,Other,Loan,130376,-2998,Credit,2024-10-21,Delhi,ICICI003,Rejected,750,Rejected,Closed
A10439,Amit,55,Female,Loan,184253,387,Credit,2022-08-01,Pune,ICICI003,Pending,717,Rejected,Closed
A10732,Priya,72,Other,Loan,83202,28856,Debit,2021-07-16,Delhi,,Rejected,735,Rejected,
A10151,Neha,29,,Loan,19523,19865,Debit,2025-08-19,Chennai,ICICI003,Rejected,655,Verified,
A12745,John,36,,Loan,165212,-6169,Credit,2024-08-26,Bangalore,ICICI003,,591,Pending,Active
A11673,Neha,73,Other,Current,125467,10820,Credit,2021-11-06,Pune,,Rejected,514,Rejected,Active
A12688,,52,Other,Credit,43880,-2934,Debit,2021-04-11,Pune,,,890,Verified,Dormant
A10403,Priya,72,,Credit,121012,-10490,,2024-05-20,,ICICI003,,741,,
A12503,John,43,,,142158,36799,Credit,2023-02-21,Pune,,Rejected,589,Rejected,Active
A13122,Ravi,36,Male,Credit,123480,11635,,2025-02-05,Bangalore,,Approved,875,Rejected,Closed
A12598,,60,,Current,59953,2375,Debit,2023-10-07,Bangalore,HDFC001,Approved,749,Verified,Dormant
A13011,Sara,61,Female,Loan,87640,25246,Debit,2021-06-25,Pune,,Approved,479,Verified,Dormant
A11788,Amit,63,Female,Current,66757,31945,,2025-08-12,,SBI002,,588,Verified,
A13486,Amit,66,,Loan,177675,8362,Debit,2022-01-20,Chennai,ICICI003,Pending,790,Verified,Active
A11976,John,27,Male,,70605,6187,,2023-12-01,Pune,SBI002,,463,Verified,Dormant
A11918,Neha,70,Other,Loan,16239,21541,Debit,2025-02-11,Delhi,SBI002,Approved,384,Rejected,Active
A10645,Neha,45,Male,Savings,141154,-4904,,2023-05-17,Chennai,ICICI003,Pending,837,,Dormant
A10059,Sara,41,Other,Savings,32444,-12100,,2024-04-04,Mumbai,,,383,Verified,Dormant
A11498,Ravi,19,,Loan,10233,-19644,Credit,2025-10-31,,HDFC001,Pending,301,Rejected,Active
A10445,Neha,72,Female,Savings,157695,-17082,Credit,2025-02-22,Delhi,,Approved,354,,Active
A11823,Neha,37,,Credit,12962,33923,Debit,2021-04-21,Chennai,ICICI003,,400,Verified,Dormant
A10966,Priya,24,Female,Credit,118978,28468,Debit,2022-07-03,,AXIS004,Approved,886,Pending,Dormant
A12393,Ravi,46,Male,Current,150414,322,Credit,2022-04-28,,AXIS004,Pending,860,Pending,Dormant
A13275,Sara,46,Male,Credit,188161,12131,Debit,2024-03-14,Bangalore,ICICI003,Approved,568,Pending,Active
A11681,Neha,47,,,154964,44189,Debit,2022-09-05,Bangalore,AXIS004,Pending,737,Rejected,Active
A13103,,49,Male,,68467,41693,Credit,2024-08-28,Pune,AXIS004,Rejected,888,,Active
A10671,John,34,Male,Current,2980,-13690,Debit,2024-10-01,Chennai,AXIS004,,508,Pending,Active
A10084,Ravi,67,,Savings,162145,13769,,2025-03-09,,AXIS004,Approved,803,Rejected,Dormant
A10090,Neha,55,Other,,-3162,8231,Debit,2022-09-18,Delhi,AXIS004,Rejected,623,Verified,Dormant
A11063,Sara,65,Male,Credit,171019,47339,Debit,2025-11-29,,,Rejected,555,Verified,Dormant
A10757,Amit,57,Other,Credit,165234,42677,,2025-12-20,Chennai,,Pending,541,,Active
A12226,John,54,Male,Loan,147005,49493,Credit,2024-05-13,,SBI002,,676,,Active
A11610,Priya,61,Other,Current,83154,45230,Credit,2024-08-30,Delhi,AXIS004,Rejected,358,Verified,Dormant
A12342,John,49,,Savings,11648,-11669,Debit,2022-02-25,Chennai,,,501,Pending,Closed
A12628,John,19,Other,Loan,41124,15468,Credit,2022-04-16,Chennai,,Approved,775,Verified,Closed
A12427,John,42,Male,Credit,2253,41994,,2025-02-23,Pune,ICICI003,Approved,525,Verified,Closed
A10551,Amit,52,Male,Current,177917,15013,Credit,2022-03-10,,AXIS004,Pending,593,Verified,Dormant
A10127,Amit,54,,Current,95302,18832,,2024-03-26,Mumbai,ICICI003,Rejected,346,Verified,
A13279,Amit,60,,,187864,49157,,2022-01-26,Chennai,AXIS004,Approved,635,,Dormant
A10013,Amit,29,Female,Credit,21917,13932,,2021-05-23,,AXIS004,Rejected,423,,Dormant
A11187,,45,Male,Credit,58131,22322,Debit,2022-07-14,,AXIS004,,785,,Dormant
A10486,,67,,Loan,179286,15352,Credit,2022-05-15,Bangalore,SBI002,,670,,Active
A11915,Sara,49,Male,Credit,14517,7004,Debit,2021-08-09,Chennai,SBI002,,467,Pending,Dormant
A13467,Neha,58,Other,Credit,110516,39735,,2024-02-16,Pune,HDFC001,Pending,837,Verified,Closed
A10359,Amit,18,,Savings,55604,-19690,Debit,2021-01-14,Mumbai,ICICI003,,559,Verified,
A10331,Amit,21,Other,Current,58930,-9654,,2025-02-15,Chennai,ICICI003,Rejected,304,Verified,Dormant
A12032,Sara,20,Male,Savings,99632,25311,Credit,2024-09-05,Pune,ICICI003,Pending,641,Rejected,
A11846,Ravi,20,Other,Credit,149566,44759,Credit,2022-05-17,Pune,ICICI003,Rejected,739,Rejected,
A11444,Sara,63,,Loan,29379,12650,Debit,2024-09-12,,HDFC001,Approved,422,Rejected,Closed
A11106,Ravi,35,,,178451,46759,,2025-02-11,Chennai,,Pending,538,Rejected,
